
"Day 3 · Day 3 · Week 22 · Hyrox Training · Deload","2024-10-31 4:47 pm","1:05 hr"
"Pull · Day 5 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-06 4:09 pm","1:09 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,70,8
2,75,8
3,75,8
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,27.5,12
2,30,8
3,30,9
"3. Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,25,12
2,25,12
3,25,12
4,25,10
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,8,12
2,8,12
3,8,10
4,8,7
"5. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,3.75,12
2,4.5,12
3,4.5,8
"6. Pullovers · Cable · 10 reps"
#,KG,REPS
1,24.5,12
2,29.5,10
3,29.5,8

"Push · Day 4 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-05 4:19 pm","1:05 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,8
4,50,8
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,16,6
2,18,7
3,18,7
4,18,7
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,8
2,27.5,7
3,27.5,5
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21,8
2,16.25,12
3,16.25,10
4,16.25,10
"5. Flys · Cable · 12 reps"
#,KG,REPS
1,11.25,8
2,11.25,8
3,11.25,8

"Legs · Day 3 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-04 4:33 pm","50 min"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,90,6
2,90,6
3,90,6
4,90,6
"2. Standing Calf Raises · Barbell · 10 reps"
#,KG,REPS
1,60,12
2,90,10
3,80,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,45,10
2,55,8
3,60,8
"4. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,55,12
2,65,10
3,65,10
"5. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,12
2,85,12
3,85,12
"6. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"7. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"8. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,24
2,16,24
3,16,26

"Pull · Day 2 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-03 4:09 pm","54 min"
"1. Incline Rows · Dumbbells · 6 reps · 1 dropset"
#,KG,REPS
1,45,6
2,50,6
3,50,6
"2. Pullovers · Cable · 10 reps"
#,KG,REPS
1,31.25,10
2,31.25,10
3,31.25,9
"3. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,24,12
2,26,10
3,26,12
"4. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,7
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,21.25,10
2,21.25,8
3,18.75,10
"6. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,7.5,15
2,10,12
3,10,12

"Push · Day 1 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-02 4:23 pm","1:03 hr"
"1. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,26,8
2,27.5,9
3,30,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,17.5,12
2,17.5,11
3,17.5,12
4,17.5,10
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,15
2,+0,14
3,+0,12
4,+0,13
"4. Butterfly with Close Grip · Machine · 12 reps · 3 dropsets"
#,KG,REPS
1,45,12
2,45,12
3,45,12
4,45,12
"5. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,6,15
2,6,14
3,6,14
"6. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,16.25,8
2,13.75,10
3,13.75,9

"Pull · Day 5 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-09-29 8:25 pm","1:01 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,70,8
2,70,7
3,70,6
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,27.5,10
2,27.5,9
3,27.5,9
"3. Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,25,12
2,25,11
3,25,10
4,25,10
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,8,14
2,8,10
3,8,8
"5. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,3.75,8
2,3.75,8
3,3.75,8

"Push · Day 4 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-09-28 4:13 pm","1:05 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,7
3,50,6
4,50,5
"2. Standing Shoulder Press · Barbell · 6 reps"
#,KG,REPS
1,32.5,8
2,32.5,8
3,32.5,8
4,32.5,7
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,22,6
2,22,6
3,22,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,23,14
2,23,14
3,23,13
4,23,13
"5. Flys · Cable · 12 reps"
#,KG,REPS
1,18,8
2,18,6
3,14,9

"Legs · Day 3 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-09-27 4:26 pm","1:06 hr"
"1. Romanian Deadlifts · Barbell · 6 reps"
#,KG,REPS
1,95,6
2,90,8
3,90,8
"2. Squats · Barbell · 6 reps · Superset 1"
#,KG,REPS
1,70,6
2,80,6
3,80,6
4,80,6
"3. Standing Calf Raises · Barbell · 10 reps · Superset 2"
#,KG,REPS
1,70,12
2,80,10
3,80,10
4,80,10
"4. Hip Adduction · Machine · 10 reps · Superset 1","WU1 · 22.5 kg · 8 reps"
#,KG,REPS
1,55,10
2,55,12
3,55,12
"5. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,12
2,85,12
3,85,12
"6. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,10
2,+0,12
3,+0,12
"7. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"8. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,24
2,16,20
3,16,20

"Pull · Day 2 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-09-26 4:01 pm","58 min"
"1. Incline Rows · Dumbbells · 6 reps"
#,KG,REPS
1,45,6
2,45,6
3,45,6
"2. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,60,12
2,60,12
3,60,11
"3. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,24,10
2,24,10
3,24,9
"4. Curls · Cable · 10 reps · 1 dropset"
#,KG,REPS
1,21.25,10
2,21.25,8
3,18.75,10
"5. Reverse Flys · Cable · 12 reps"
#,KG,REPS
1,3.75,12
2,3.75,12
3,3.75,9
"6. Lateral Raises · Cable · 10 reps"
#,KG,REPS
1,7.5,12
2,7.5,12
3,7.5,12

"Push · Day 1 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-09-25 4:18 pm","56 min"
"1. Bench Press · Barbell · 6 reps","WU1 · 20 kg · 9 reps
WU2 · 40 kg · 7 reps"
#,KG,REPS
1,60,8
2,65,6
3,65,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,15,12
2,17.5,10
3,17.5,10
4,17.5,10
"3. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,35,12
2,40,12
3,40,12
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
4,+0,10
"5. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,6,12
2,6,12
3,6,12
"6. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,12,15
2,14,10
3,14,10

"Pull · Day 5 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-09-22 4:10 pm","50 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,60,10
2,70,8
3,70,8
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,26,10
2,26,10
3,26,8
"3. Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,20,12
2,25,12
3,25,11
4,25,10
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,7.5,15
2,7.5,15
3,7.5,13
4,6,15
"5. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,3.75,8
2,3.75,8
3,3.75,8

"Push · Day 4 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-09-21 4:13 pm","56 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,40,10
2,45,10
3,45,10
4,45,9
"2. Standing Shoulder Press · Barbell · 6 reps","WU1· 20 kg · 7 reps"
#,KG,REPS
1,30,7
2,30,8
3,30,6
4,30,6
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,20,8
2,22.5,6
3,22.5,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps","WU1 · 7.5 kg · 10 reps"
#,KG,REPS
1,23,12
2,23,12
3,23,12
4,23,12
"5. Flys · Cable · 12 reps"
#,KG,REPS
1,23,5
2,23,5
3,23,5

"Legs · Day 3 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-09-20 4:00 pm","1:09 hr"
"1. Romanian Deadlifts · Barbell · 6 reps"
#,KG,REPS
1,80,6
2,90,8
3,90,8
4,90,8
"2. Leg Press · Machine · 6 reps · Superset 1"
#,KG,REPS
1,105,10
2,115,10
3,120,10
4,105,10
"3. Calf Raises on Leg Press · Machine · 12 reps · Superset 2"
#,KG,REPS
1,75,12
2,65,12
3,65,10
4,65,10
"4. Walking Lunges · Barbell · 10 reps"
#,KG,REPS
1,20,10
2,20,15
3,20,24
"5. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,45,10
2,55,10
3,55,10
"6. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,10
2,85,10
3,85,10
"7. Decline Crunches · Bodyweight · 12 reps · Superset 1"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"9. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,20
2,16,20
3,16,20

"Pull · Day 2 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-09-19 4:24 pm","1 min"
"1. Incline Rows · Dumbbells · 6 reps","WU1 · 22 kg · 8 reps"
#,KG,REPS
1,45,6
2,45,6
3,45,6
"2. One-Arm Rows · Dumbbells · 10 reps","WU1 · 12 kg · 8 reps"
#,KG,REPS
1,22.5,10
2,22.5,10
3,22.5,12
"3. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps","WU1 · 32.5 kg · 8 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10
"4. Preacher Curls · EZ bar · 10 reps","WU1 · 10 kg · 8 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,9
4,20,7
"5. Upright Rows · Cable · 10 reps","Hurts shoulder, swap out for side delts and traps"
#,KG,REPS
1,18.7,8
2,18.7,8
"6. Incline Reverse Flys · Dumbbells · 12 reps"
#,KG,REPS
1,6,12
2,6,12
3,6,12

"Push · Day 1 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-09-18 5:48 pm","47 min"
"1. Bench Press · Smith machine · 6 reps"
#,KG,REPS
1,60,10
2,65,6
3,67.5,8
"2. Incline Bench Press · Barbell · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,9
"3. Seated Shoulder Press · Smith machine · 6 reps"
#,KG,REPS
1,25,6
2,25,8
3,25,8
"4. Butterfly with Wide Grip · Machine · 12 reps"
#,KG,REPS
1,45,12
2,45,11
3,45,10
"5. Assisted Dips · Machine · 10 reps"
#,KG,REPS
1,-0,12
2,-0,8
3,-0,7
4,-0,6

"Push · Standalone workout · Deload","2023-07-04 8:00 am","20 min"
"1. Running · Bodyweight"
#,KM,MINS
1,5,19:45

